Data,flow_A,flow_B,flow_C,flow_D,flow_E,woff_A,woff_B,woff_C,woff_D,woff_E,aum_A,aum_B,aum_C,aum_D,aum_E
2025-04-11,-139089.158638,-123855.120404,-83230.505261,230.647344,286081.321924,0.830016,0.652885,0.482774,0.241972,0.092471,31852.210000,41115.500000,66503.630000,34308.860000,24641.850000
2025-04-14,-88388.323485,-67019.440902,-44935.187744,-2545.779131,167329.165790,0.830016,0.652885,0.482774,0.241972,0.092471,31852.210000,41115.500000,66503.630000,34308.860000,24641.850000
2025-04-15,-53778.898852,-21728.048987,8392.731241,11230.898349,101711.917802,0.830016,0.652885,0.482774,0.241972,0.092471,31852.210000,41115.500000,66503.630000,34308.860000,24641.850000
2025-04-16,37824.250901,52761.377430,33848.337529,9810.417813,23481.862649,0.830016,0.652885,0.482774,0.241972,0.092471,31852.210000,41115.500000,66503.630000,34308.860000,24641.850000
2025-04-18,23376.346676,52115.926906,57899.226415,21625.436263,52758.826078,0.830016,0.652885,0.482774,0.241972,0.092471,31852.210000,41115.500000,66503.630000,34308.860000,24641.850000
2025-04-21,2556.518779,6917.869047,9175.015009,3936.917912,6176.534163,0.830016,0.652885,0.482774,0.241972,0.092471,31852.210000,41115.500000,66503.630000,34308.860000,24641.850000
2025-04-22,6854.654716,-3627.016599,-1919.230481,-935.633347,-12425.023017,0.830016,0.652885,0.482774,0.241972,0.092471,31852.210000,41115.500000,66503.630000,34308.860000,24641.850000
2025-04-23,-8917.629173,-11689.890163,-23488.231370,-3451.487009,16399.975973,0.830016,0.652885,0.482774,0.241972,0.092471,31852.210000,41115.500000,66503.630000,34308.860000,24641.850000
2025-04-24,-2802.394371,-5244.815558,-7838.465196,-2085.988283,-2190.567697,0.830016,0.652885,0.482774,0.241972,0.092471,31852.210000,41115.500000,66503.630000,34308.860000,24641.850000
2025-04-25,-26267.939338,-17509.670846,-5054.617943,3092.659656,41104.751563,0.830016,0.652885,0.482774,0.241972,0.092471,31852.210000,41115.500000,66503.630000,34308.860000,24641.850000
2025-04-28,-11987.749085,-12998.960236,-2383.129074,-3667.533636,18088.479316,0.830016,0.652885,0.482774,0.241972,0.092471,31852.210000,41115.500000,66503.630000,34308.860000,24641.850000
2025-04-29,5067.325309,7126.825242,1066.273282,-2004.494903,-16342.487910,0.830016,0.652885,0.482774,0.241972,0.092471,31852.210000,41115.500000,66503.630000,34308.860000,24641.850000
2025-05-01,-80161.226127,20671.699723,-92855.276716,168993.293017,-17838.460694,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-02,-9779.330796,-12722.794157,-10975.488156,-18411.990109,-10546.131868,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-05,-3968.800424,-3238.074892,-2501.507044,-4132.551783,-3226.377273,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-06,36264.279166,11052.580179,1842.081662,-10150.504681,-65350.786912,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-07,27190.366071,9210.301867,-12858.890676,-8500.023270,-54083.891158,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-08,11918.374869,6038.262933,-4021.216032,-5921.281928,-31471.572089,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-09,11320.085666,6878.080453,2216.277921,-35102.835682,-29910.151418,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-12,11867.406368,3585.254707,-13732.947344,-13652.127130,-24494.777411,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-13,12594.280048,14014.728693,-9688.346362,-26201.005364,-16780.681367,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-14,26654.474722,26707.603080,-3596.336220,-18232.849672,-23324.693578,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-15,22344.726700,40243.713895,43196.341211,-674.891912,1865.007072,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-16,136535.973398,145425.995518,94632.068706,14421.644683,-105843.154918,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-19,65521.637433,79464.327765,47787.899993,4062.575775,-73501.213575,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-21,27311.273538,17145.699446,6619.302429,-5173.188702,-36836.910689,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-22,19215.187872,10691.859173,3167.121889,-15251.795557,-42148.013506,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-23,12554.270552,11013.954152,10823.250062,-5432.088530,-33311.997400,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-26,12770.127760,6410.910139,17943.501823,-4787.142444,-35726.055282,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-27,9186.577937,840.675117,3355.298381,-2454.854709,-19451.882027,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-28,8992.459691,3650.323721,2158.716664,-1504.465282,-16890.333869,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-29,-16652.267755,-1915.946105,-54005.577675,56441.953891,7628.995786,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-05-30,-65559.630049,7667.577622,-50301.463286,116660.053477,-9730.799760,0.826589,0.660025,0.488692,0.249515,0.094710,33481.020000,42813.150000,68348.710000,34612.470000,24002.710000
2025-06-02,-1110.855120,-6602.972804,23472.581738,-20667.926432,-31568.291821,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-03,13171.129561,17247.036254,12006.943238,-1892.119272,-8744.121402,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-04,43336.698360,91723.734896,90201.470272,284.072892,-2613.871143,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-05,8673.410474,41957.402137,-33995.735202,1133.169106,-4840.120068,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-06,14448.912283,6004.198702,-27738.626668,5664.986160,2836.586644,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-09,7602.205464,2928.147323,-5861.300745,-8723.644544,-14065.044066,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-10,5800.332868,1228.865735,-3656.760341,-12546.299621,-12747.080486,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-11,-22200.112921,-5629.841450,-29993.269172,-22853.324222,35471.264769,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-12,-379.156613,10022.133229,-10927.962867,-27370.606904,8286.403075,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-13,24285.996973,35308.328856,31653.005151,-39653.893577,-5144.771130,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-16,36265.304684,47618.201349,53506.021114,480.622537,-23991.381992,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-17,33263.189270,46266.253405,32002.254728,3587.518762,-8065.950742,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-18,39418.002207,56670.887648,39253.134407,9839.383438,12267.091547,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-20,-11455.959053,10364.152973,24261.948042,4234.545941,37939.412237,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-23,-28795.600841,-16710.065960,2894.453837,1227.530068,34710.655664,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-24,-21472.963423,-16872.976955,1363.146041,2432.654167,22951.723252,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-25,-14485.638787,-14793.946090,-10380.537511,2468.091527,17845.922958,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-26,-8231.879754,-7966.922340,2324.003809,1982.739737,6388.215614,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-27,-137497.083009,-73169.485428,-33382.329867,35274.572747,206253.493256,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-06-30,-88651.364292,21511.756330,-109828.845651,182625.554481,-17424.248377,0.834184,0.668066,0.500680,0.255362,0.097804,34417.220000,44306.040000,69436.730000,35332.170000,24544.510000
2025-07-01,11174.990550,-186.579366,-16439.949914,-24074.250316,-35700.374841,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-02,3694.580470,5762.732913,-637.491533,-4099.994957,-15369.035230,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-03,47006.804843,16483.766754,-20489.254678,-25469.788126,-106075.406472,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-04,34320.621360,20379.600011,-138.812952,1871.718152,-49693.748408,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-07,21609.736051,5154.037751,-5892.323212,-6523.452596,-23269.658994,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-08,14995.431822,7546.861184,2554.208097,-11245.067592,-28884.453754,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-09,16166.004622,8087.871689,2905.476485,-8132.784309,-26067.898230,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-10,12578.008163,9235.211436,7980.441935,-4079.655646,-13971.862169,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-11,24076.290124,22205.927178,-16198.646078,-42255.860522,-42062.694964,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-14,24296.871875,32096.434979,-7323.739564,-34054.286086,-23088.496358,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-16,32555.787077,43517.741433,31923.687135,-5382.569493,-21526.607766,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-17,51521.953795,65197.603996,48328.162160,-513.179798,-390.050032,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-18,60791.812715,80373.184070,75866.666487,14575.931303,357.993287,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-21,24144.323471,42201.518352,24842.668730,-167.294325,-18353.309637,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-22,9180.923671,7618.937743,-6149.369760,-2080.199048,-12371.517750,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-23,14306.723210,9423.585626,-4344.897420,-11455.036054,-31462.684234,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-24,9306.817057,5902.950870,-1781.925610,-7149.750380,-19034.606261,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-25,10589.991853,5183.884441,578.026117,-7224.270021,-13637.673669,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-28,8171.448829,2451.531608,1311.422815,-1591.594183,-10568.153233,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-29,6715.596921,5.708643,-640.836529,-6886.448750,-9758.054190,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-30,-12077.813718,7181.720955,-49500.715316,59351.464593,-5532.516112,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-07-31,-71339.396716,19407.471728,-63969.674276,122132.414824,-14543.464850,0.842577,0.680814,0.511556,0.267048,0.098592,34949.100000,44567.300000,68326.640000,34368.880000,23221.520000
2025-08-01,26385.154619,7583.207659,6759.760924,-12357.263084,-25177.467895,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-04,3682.913820,-5391.753720,-25766.017411,-17357.845522,-33383.774138,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-05,13089.053070,4827.224484,7067.893700,-10164.773161,-39035.932692,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-06,8365.378279,4524.354569,-8218.546377,-870.421650,-23880.753649,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-07,-30478.857778,-20714.344657,-7392.291235,-2721.176912,52147.752872,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-08,-6395.857673,2652.672320,8974.382611,-2755.400082,7313.849139,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-11,6245.057812,3957.125041,-17717.114168,-15767.960163,-11358.716824,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-12,14319.542353,16281.541328,-2917.530216,-10885.899716,-11346.381075,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-13,25321.969477,26246.520858,-13838.931354,-31645.915696,-24614.206038,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-15,37209.359295,51343.387803,17517.781510,-15243.382055,-10623.101362,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-18,64583.834133,65044.077055,30432.842165,-32477.700988,-37433.644906,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-19,71518.459846,90985.633041,57709.631208,15614.679156,-16795.186806,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-20,26101.112463,26378.769669,9139.054651,-6269.390946,-18302.285491,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-21,12214.141025,2232.720684,-2840.021945,-6063.581095,-14226.262693,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-22,26219.639805,15489.931258,-1907.001904,-7057.442201,-35157.491257,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-25,17083.859848,940.238556,-3259.503574,-10719.345115,-25004.236695,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-26,12767.867974,2111.637416,-1833.856715,-7876.462190,-18361.035556,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-27,12487.898249,3131.892778,-1993.750838,-8467.614494,-25248.259565,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-28,14649.235771,5207.146114,-7515.354555,-3383.418546,-16595.906730,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-08-29,-91112.558169,33771.332260,-111541.797692,191357.939322,-22329.550803,0.834510,0.678411,0.514352,0.271497,0.101448,36704.760000,46527.280000,70442.920000,35365.750000,23409.420000
2025-09-01,20442.860969,6545.662863,-21391.649658,-25269.086016,-36586.270972,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-02,21394.882086,8962.482133,-1622.945433,-7576.216805,-33805.406509,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-03,18770.856415,8172.967905,-6800.274949,-12701.529303,-27929.099403,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-04,6248.794289,-867.921578,-22089.698324,-9365.922668,-16154.837400,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-05,13075.408794,3534.218884,-13512.034212,-6812.939871,-13123.758410,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-08,533.071199,-3532.401788,-23999.137863,-47082.905089,2920.670650,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-09,5578.195543,1082.453458,-29554.218094,-40784.551492,-11494.635417,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-10,15154.699838,7391.096733,-7160.873733,-16492.911971,-13999.265921,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-11,11086.039607,10020.339960,-14229.543834,-12695.342859,-10434.772836,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-12,29742.094989,30216.228398,14940.150563,-1934.742796,-6461.121834,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-15,57864.920557,47463.152357,22714.022176,-262.692457,-29176.846777,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-16,35764.720408,41480.041536,33257.919644,7004.548761,3632.020971,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-19,49088.792452,69099.794016,50853.777834,6250.965996,4868.762866,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-22,32562.200623,51441.641424,35787.566898,6088.756082,3324.811883,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-23,19376.676152,18689.469462,6200.174442,-3714.929739,-9724.489256,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-24,8843.810788,22.573776,-6186.333269,-10743.874706,-13330.217324,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-25,6906.225058,985.209571,-2011.968703,-7067.916657,-7097.609175,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-26,20045.002443,9454.362112,-1425.062613,-867.652374,-20426.636125,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-29,15990.169395,7374.177110,-1406.376175,-4777.873408,-23271.570813,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-09-30,-101159.491473,41806.109194,-85609.393961,156156.422944,-16306.846347,0.833882,0.678326,0.517318,0.272605,0.100604,38035.740000,48145.010000,71897.070000,35966.410000,23527.790000
2025-10-01,34746.119927,2711.751449,-27588.401162,-17555.929420,-39575.099784,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-02,7448.720721,4645.845651,-9274.626473,-10253.212713,-12865.992328,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-03,16150.196981,5600.853302,-2705.150984,-7160.616731,-26857.998084,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-06,3684.948691,6146.637372,6550.750960,1863.602391,-15834.997426,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-07,9384.747031,-376.093647,-31770.062657,-17007.646627,-20454.998531,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-08,12289.721396,6989.719708,1147.317205,-7195.340781,-12620.547377,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-09,12052.441071,8697.173499,-4253.196490,-10206.600024,-16845.146363,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-10,24227.473493,14847.210617,6829.673797,-3237.534633,-14694.462691,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-13,18063.370165,14986.539322,-37227.543029,-74039.804865,-29191.775458,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-14,27385.889621,32547.843420,6434.351373,-12553.537268,-15724.789385,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-15,61392.539034,62618.942134,15342.842175,-9586.440656,-25105.150970,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-16,-31914.669578,31650.971175,43571.629410,6712.307243,176604.527758,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-17,-9175.913463,31241.835655,51980.415826,6896.034285,67499.751353,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-20,-93.506830,3543.852059,16725.473247,1892.936992,13592.346191,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-21,-5179.605513,-5925.900980,410.270286,-2156.966137,677.510281,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-22,5562.778864,-1102.430026,-8069.192432,-7522.819216,-8045.199973,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-23,30691.590789,13724.221489,911.134882,-4925.058980,-53802.948382,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-24,68235.097882,35258.943306,3825.606243,-4966.590916,-113657.898924,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-27,18746.504295,7065.067849,-4912.627703,-9336.122132,-31676.414932,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-28,11271.186265,4275.240950,-211.669539,-4083.483224,-17697.995961,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-29,7857.404614,3517.247725,-1948.786363,-2311.987840,-9416.548237,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-10-31,-121764.920797,41562.604669,-78461.029994,161784.609287,-11165.833216,0.835526,0.678755,0.516042,0.271798,0.101931,39345.640000,49987.990000,73974.840000,37095.710000,24024.180000
2025-11-03,25829.145959,3315.318866,-14983.564530,-14442.770162,-43420.114451,0.826977,0.671718,0.512437,0.271817,0.103762,39887.440000,50787.710000,74899.700000,37731.210000,24460.490000
2025-11-04,17670.535044,3901.677460,-22366.375351,-26724.771388,-36610.838943,0.826977,0.671718,0.512437,0.271817,0.103762,39887.440000,50787.710000,74899.700000,37731.210000,24460.490000
2025-11-05,27629.620883,9288.041965,-34963.035821,-17215.779713,-42874.878078,0.826977,0.671718,0.512437,0.271817,0.103762,39887.440000,50787.710000,74899.700000,37731.210000,24460.490000
2025-11-06,15440.968558,8124.704309,4134.682144,8253.873651,-15629.801557,0.826977,0.671718,0.512437,0.271817,0.103762,39887.440000,50787.710000,74899.700000,37731.210000,24460.490000
2025-11-07,22792.812110,8584.943723,-8460.844658,-10971.658616,-26466.718505,0.826977,0.671718,0.512437,0.271817,0.103762,39887.440000,50787.710000,74899.700000,37731.210000,24460.490000
2025-11-10,1621.244558,940.099614,-7980.416284,-11075.356181,-2661.849904,0.826977,0.671718,0.512437,0.271817,0.103762,39887.440000,50787.710000,74899.700000,37731.210000,24460.490000
2025-11-11,6305.144103,3887.667940,-24582.945434,-24267.940096,-14823.485831,0.826977,0.671718,0.512437,0.271817,0.103762,39887.440000,50787.710000,74899.700000,37731.210000,24460.490000
2025-11-12,12297.804275,6893.939577,-32312.842485,-65574.451024,-20214.009588,0.826977,0.671718,0.512437,0.271817,0.103762,39887.440000,50787.710000,74899.700000,37731.210000,24460.490000
2025-11-13,23353.538424,22854.444197,13924.498189,-4494.690913,1131.108916,0.826977,0.671718,0.512437,0.271817,0.103762,39887.440000,50787.710000,74899.700000,37731.210000,24460.490000
2025-11-14,38269.818663,56928.528626,38253.484521,1776.070015,132.173802,0.826977,0.671718,0.512437,0.271817,0.103762,39887.440000,50787.710000,74899.700000,37731.210000,24460.490000
